id,city,state,country,continent,conference,year,footprint
10267,Athens,,Greece,EU,PLDI,17,621.6499
10268,Chennai,,India,AS,POPL,15,340.4943
10269,Tokyo,,Japan,AS,ICFP,11,0.0
10269,Vancouver,BC,Canada,NA,ICFP,15,0.0
10270,New York,NY,USA,NA,SPLASH,12,1126.5933
10271,Tokyo,,Japan,AS,PLDI,17,3063.6629
10271,Tokyo,,Japan,AS,SPLASH,16,2733.0919
10271,Tokyo,,Japan,AS,SPLASH,17,2222.8191
10272,Garching,,Germany,EU,PLDI,13,2492.9509
10273,Paris,,France,EU,POPL,17,0.0
10274,Princeton,NJ,USA,NA,ICFP,10,113.8931
10274,Princeton,NJ,USA,NA,ICFP,13,208.8839
10274,Princeton,NJ,USA,NA,PLDI,15,1145.3476
10274,Princeton,NJ,USA,NA,PLDI,17,1834.0521
10274,Princeton,NJ,USA,NA,PLDI,18,34.2932
10274,Princeton,NJ,USA,NA,POPL,9,357.7954
10274,Princeton,NJ,USA,NA,POPL,11,781.8225
10274,Princeton,NJ,USA,NA,POPL,13,2048.0956
10274,Princeton,NJ,USA,NA,POPL,14,1133.301
10274,Princeton,NJ,USA,NA,POPL,16,520.8045
10274,Princeton,NJ,USA,NA,POPL,17,1738.0445
10274,Princeton,NJ,USA,NA,POPL,18,1142.3508
10275,Princeton,NJ,USA,NA,POPL,12,34.2932
10276,Munich,,Germany,EU,SPLASH,9,2693.6341
10277,Bunkyo-ku,,Japan,AS,ICFP,11,3.293
10278,Madrid,,Spain,EU,POPL,13,451.8044
10279,Fujisawa,,Japan,AS,SPLASH,12,2799.0008
10280,Vancouver,BC,Canada,NA,SPLASH,17,0.0
10281,Seattle,WA,USA,NA,SPLASH,17,106.8909
10282,Santiago,,Chile,SA,POPL,14,2582.2931
10283,Desenzano,,Italy,EU,POPL,17,404.1224
10284,Alliance,OH,USA,NA,SPLASH,9,1079.818
10285,Glasgow,,United Kingdom,EU,PLDI,14,37.374
10286,Talence,,France,EU,ICFP,15,2404.1173
10286,Talence,,France,EU,ICFP,17,431.3724
10287,Ithaca,NY,USA,NA,PLDI,13,1189.6541
10287,Ithaca,NY,USA,NA,POPL,12,166.1209
10288,Lund,,Sweden,EU,SPLASH,12,2618.0968
10289,Atlanta,GA,USA,NA,POPL,12,353.7368
10289,Atlanta,GA,USA,NA,POPL,14,1004.9057
10289,Atlanta,GA,USA,NA,SPLASH,9,1059.8853
10289,Atlanta,GA,USA,NA,SPLASH,13,382.5096
10290,Woodside,NY,USA,NA,SPLASH,15,287.8717
10291,Porto,,Portugal,EU,SPLASH,14,2462.8654
10292,Stockholm,,Sweden,EU,ICFP,14,222.1401
10293,Morris,MN,USA,NA,SPLASH,9,681.827
10294,Eugene,OR,USA,NA,ICFP,13,1221.3601
10294,Eugene,OR,USA,NA,ICFP,14,2343.1086
10294,Eugene,OR,USA,NA,POPL,13,2790.9917
10294,Eugene,OR,USA,NA,POPL,17,2472.9664
10295,Eugene,OR,USA,NA,ICFP,18,923.6892
10296,Edinburgh,,United Kingdom,EU,ICFP,11,2717.8996
10297,Stockholm,,Sweden,EU,ICFP,14,222.1401
10298,Livermore,CA,USA,NA,POPL,14,385.6886
10299,Pullman,WA,USA,NA,SPLASH,15,1007.741
10300,Berlin,,Germany,EU,ICFP,14,325.5888
10300,Berlin,,Germany,EU,ICFP,15,2349.352
10301,Berkeley,CA,USA,NA,ICFP,10,1156.1886
10302,Cambridge,MA,USA,NA,SPLASH,10,1189.2719
10303,Hawthorne,NY,USA,NA,SPLASH,10,1134.2119
10303,Yorktown Heights,NY,USA,NA,SPLASH,17,1144.6534
10304,Oxford,,United Kingdom,EU,ICFP,16,2805.2436
10304,Oxford,,United Kingdom,EU,ICFP,17,0.0
10304,Oxford,,United Kingdom,EU,ICFP,18,1965.1792
10304,Pittsburgh,PA,USA,NA,POPL,14,1125.0217
10304,Oxford,,United Kingdom,EU,POPL,17,229.6639
10305,Glyfada,,Greece,EU,ICFP,11,2798.3157
10305,Uppsala,,Sweden,EU,ICFP,12,309.1804
10305,Uppsala,,Sweden,EU,ICFP,17,488.7337
10305,Uppsala,,Sweden,EU,POPL,14,2624.7597
10306,Göteborg,,Sweden,EU,ICFP,14,0.0
10306,Göteborg,,Sweden,EU,ICFP,17,355.2706
10306,Goteborg,,Sweden,EU,PLDI,15,2295.3191
10307,Detroit,MI,USA,NA,SPLASH,9,1019.3709
10307,Grosse Pointe Park,MI,USA,NA,SPLASH,10,1020.3961
10308,Waterloo,ON,Canada,NA,SPLASH,17,1091.1291
10309,Athens,,Greece,EU,PLDI,17,621.6499
10310,Gothenburg,,Sweden,EU,ICFP,11,2514.2674
10310,Göteborg,,Sweden,EU,ICFP,12,127.6938
10310,Gothenburg,,Sweden,EU,ICFP,14,0.0
10311,New Delhi,,India,AS,POPL,15,379.4104
10312,Villeneuve D ASCQ,,France,EU,SPLASH,13,1963.1387
10313,Palo Alto,CA,USA,NA,ICFP,18,922.088
10314,Goteborg,,Sweden,EU,SPLASH,10,2444.7042
10315,W. Lafayette,IN,USA,NA,SPLASH,13,420.0417
10316,Darmstadt,,Germany,EU,PLDI,14,344.2885
10316,Darmstadt,,Germany,EU,PLDI,15,2477.0473
10316,Darmstadt,,Germany,EU,PLDI,16,2752.2883
10316,Darmstadt,,Germany,EU,SPLASH,16,213.4767
10317,Kyoto,,Japan,AS,ICFP,10,3267.5392
10317,Tokyo,,Japan,AS,ICFP,11,0.0
10317,Tokyo,,Japan,AS,ICFP,12,2557.0278
10317,Tokyo,,Japan,AS,ICFP,16,206.8096
10317,Tokyo,,Japan,AS,POPL,15,1976.3656
10318,Tokyo,,Japan,AS,ICFP,11,0.0
10318,Tokyo,,Japan,AS,ICFP,13,3174.5899
10318,Bunkyo-ku,,Japan,AS,ICFP,16,209.9873
10318,Tokyo,,Japan,AS,ICFP,18,3027.5401
10318,Tokyo,,Japan,AS,POPL,14,2642.671
10318,Tokyo,,Japan,AS,POPL,15,1976.3656
10318,Tokyo,,Japan,AS,POPL,16,3433.7871
10318,Tokyo,,Japan,AS,POPL,18,2593.1245
10319,Sendai,,Japan,AS,ICFP,11,169.7086
10320,Singapore,,Singapore,AS,SPLASH,12,4346.2328
10321,Kanagawa-ken,,Japan,AS,POPL,17,2864.7185
10322,Tokyo,,Japan,AS,ICFP,11,0.0
10323,Copenhagen,,Denmark,EU,ICFP,12,0.0
10324,Stockholm,,Sweden,EU,ICFP,13,1773.2123
10325,San Antonio,TX,USA,NA,POPL,11,65.9226
10326,Pittsburgh,PA,USA,NA,PLDI,9,1624.6902
10327,Amsterdam,,Netherlands,EU,PLDI,17,408.8474
10328,Ithaca,NY,USA,NA,PLDI,9,1517.051
10328,Aarhus,,Denmark,EU,POPL,17,320.516
10329,Galway,,Ireland,EU,PLDI,17,516.6906
10330,Kew Gardens,NY,USA,NA,POPL,17,1713.9461
10331,San Luis Obispo,CA,USA,NA,SPLASH,10,266.7694
10332,Urbana,IL,USA,NA,POPL,16,482.0069
10333,Bangalore,,India,AS,POPL,15,278.0807
10334,Lugano,,Switzerland,EU,SPLASH,9,2714.7813
10334,Xanthi,,Greece,EU,SPLASH,13,2542.4757
10335,Cambridge,MA,USA,NA,POPL,16,636.9363
10336,Philadelphia,PA,USA,NA,SPLASH,9,1111.4327
10337,Uppsala,,Sweden,EU,PLDI,17,764.208
10337,Uppsala,,Sweden,EU,POPL,17,518.1708
10338,Edinburgh,,United Kingdom,EU,ICFP,13,1453.9469
10338,Glasgow,,United Kingdom,EU,ICFP,15,2070.6102
10338,Edinburgh,,United Kingdom,EU,POPL,13,637.7046
10338,Edinburgh,,United Kingdom,EU,POPL,14,2458.1564
10338,Glasgow,,United Kingdom,EU,POPL,16,1993.3485
10338,Glasgow,,United Kingdom,EU,POPL,17,297.0183
10339,Berkeley,CA,USA,NA,PLDI,13,356.9656
10339,Berkeley,CA,USA,NA,PLDI,15,280.7552
10339,Cambridge,MA,USA,NA,PLDI,16,1255.049
10339,Cambridge,MA,USA,NA,PLDI,18,241.8351
10339,Berkeley,CA,USA,NA,POPL,15,3964.2858
10340,Aachen,,Germany,EU,SPLASH,14,2422.6814
10341,Rockville,MD,USA,NA,POPL,9,282.1942
10342,Bristol,,United Kingdom,EU,ICFP,17,54.9404
10343,Ridgefield,CT,USA,NA,SPLASH,10,1140.096
10343,Yorktown Heights,NY,USA,NA,SPLASH,14,1152.9079
10344,Cambridge,MA,USA,NA,PLDI,14,1454.4039
10345,Monterey,CA,USA,NA,SPLASH,9,207.8054
10346,London,,United Kingdom,EU,ICFP,10,1719.2941
10346,London,,United Kingdom,EU,ICFP,12,316.1697
10346,London,,United Kingdom,EU,ICFP,13,1549.5184
10346,London,,United Kingdom,EU,ICFP,14,343.2042
10346,London,,United Kingdom,EU,ICFP,15,2232.0541
10346,London,,United Kingdom,EU,ICFP,16,2798.771
10346,Mountain View,CA,USA,NA,ICFP,17,2519.9375
10346,Mountain View,CA,USA,NA,ICFP,18,920.8496
10346,London,,United Kingdom,EU,POPL,17,191.7797
10346,Mountain View,CA,USA,NA,POPL,18,282.7642
10347,London,,United Kingdom,EU,ICFP,11,2812.5559
10348,Chicago,IL,USA,NA,POPL,12,353.8496
10349,Santa Cruz,CA,USA,NA,PLDI,9,2422.7871
10349,Campbell,CA,USA,NA,PLDI,13,378.514
10349,San Jose,CA,USA,NA,PLDI,15,300.8043
10349,San Anselmo,CA,USA,NA,POPL,12,1193.2222
10349,San Jose,CA,USA,NA,SPLASH,16,2587.1039
10350,Bologna,,Italy,EU,ICFP,15,2558.9053
10350,Innsbruck,,Austria,EU,ICFP,17,343.7743
10351,Indianapolis,IN,USA,NA,SPLASH,13,0.0
10352,Minneapolis,MN,USA,NA,SPLASH,13,271.5272
10352,Minnetonka,MN,USA,NA,SPLASH,14,752.543
10353,Pittsburgh,PA,USA,NA,POPL,16,470.9896
10354,El Paso,TX,USA,NA,POPL,12,975.1466
10355,St. Louis,MO,USA,NA,SPLASH,10,841.0037
10356,OSLO,,Norway,EU,SPLASH,9,2375.5456
10356,Oslo,,Norway,EU,SPLASH,10,2374.7717
10357,Gothenburg,,Sweden,EU,ICFP,12,127.6938
10357,Gothenburg,,Sweden,EU,ICFP,13,1697.6116
10357,Göteborg,,Sweden,EU,ICFP,14,0.0
10358,Stockholm,,Sweden,EU,SPLASH,9,2460.7128
10359,Menlo Park,CA,USA,NA,PLDI,18,1189.3263
10360,Goleta,CA,USA,NA,PLDI,16,6.6955
10361,Davis,CA,USA,NA,SPLASH,9,111.1427
10362,Hyattsville,MD,USA,NA,SPLASH,9,1210.0122
10363,Lugano,,Switzerland,EU,PLDI,13,2525.2805
10363,Lugano,,Switzerland,EU,SPLASH,14,2586.954
10363,Lugano,,Switzerland,EU,SPLASH,15,2014.3365
10363,Lugano,,Switzerland,EU,SPLASH,17,2489.006
10364,Irvine,CA,USA,NA,POPL,18,32.0962
10365,Corvallis,OR,USA,NA,SPLASH,14,64.7157
10366,Philadelphia,PA,USA,NA,ICFP,13,242.9057
10366,Pittsburgh,PA,USA,NA,POPL,18,1135.1231
10367,Philadelphia,PA,USA,NA,ICFP,15,1137.2348
10368,Philadelphia,PA,USA,NA,POPL,14,1120.9563
10369,Philadelphia,PA,USA,NA,POPL,16,501.1362
10369,Philadelphia,PA,USA,NA,POPL,17,1755.8954
10370,Philadelphia,PA,USA,NA,POPL,12,0.0
10371,Paris,,France,EU,POPL,17,0.0
10372,Riverside,CA,USA,NA,SPLASH,13,938.7581
10372,Riverside,CA,USA,NA,SPLASH,16,2620.7262
10373,"Sanda, Hyogo",,Japan,AS,ICFP,17,2792.765
10374,Ostrava,,Czech Republic,EU,ICFP,12,420.9639
10375,Enschede,,Netherlands,EU,ICFP,14,385.3853
10375,Enschede,,Netherlands,EU,ICFP,17,313.2611
10375,Enschede,,Netherlands,EU,ICFP,18,2102.875
10376,Zürich,,Switzerland,EU,ICFP,12,318.5905
10377,Utsunomiya-shi,,Japan,AS,SPLASH,14,2269.8907
10377,Utsunomiya,,Japan,AS,SPLASH,15,3099.1305
10378,Brest,,France,EU,PLDI,13,2289.2756
10379,Mountain View,CA,USA,NA,PLDI,15,298.7705
10379,Mountain View,CA,USA,NA,PLDI,16,219.118
10379,Mountain View,CA,USA,NA,PLDI,18,1187.6247
10379,Berkeley,CA,USA,NA,POPL,9,1110.4027
10379,Berkeley,CA,USA,NA,POPL,12,1187.2021
10379,Menlo Park,CA,USA,NA,POPL,13,2962.2439
10380,Victoria,BC,Canada,NA,ICFP,16,2327.6728
10381,Karlsruhe,,Germany,EU,SPLASH,16,250.2594
10382,Swansea,,United Kingdom,EU,POPL,15,2191.0042
10382,Delft,,Netherlands,EU,POPL,17,210.9833
10382,Delft,,Netherlands,EU,SPLASH,16,30.5492
10383,Chicago,IL,USA,NA,ICFP,17,1846.8595
10383,Chicago,IL,USA,NA,ICFP,18,233.1415
10384,Basel,,Switzerland,EU,SPLASH,15,1962.4845
10385,Blacksburg,VA,USA,NA,SPLASH,12,936.3188
10386,Saarbruecken,,Germany,EU,POPL,15,1960.8046
10387,Yorktown Heights,NY,USA,NA,PLDI,14,1526.6745
10387,Katonah,NY,USA,NA,PLDI,17,1798.8775
10387,Hawthorne,NY,USA,NA,POPL,11,814.3321
10387,Hawthorne,NY,USA,NA,SPLASH,9,1135.7329
10388,London,,United Kingdom,EU,POPL,13,474.3793
10388,London,,United Kingdom,EU,POPL,14,2595.5568
10389,Redmond,WA,USA,NA,PLDI,18,1119.1093
10389,Redmond,WA,USA,NA,POPL,18,510.6916
10390,Daejeon,,South Korea,AS,PLDI,16,2800.4973
10391,Daejeon,,South Korea,AS,SPLASH,12,3021.9972
10392,Gyeongbuk,,South Korea,AS,POPL,14,2861.8489
10393,Cachan,,France,EU,POPL,17,3.573
10394,San Jose,CA,USA,NA,PLDI,13,376.6452
10395,Delhi,,India,AS,POPL,15,379.4104
10396,Bergen,,Norway,EU,ICFP,10,1728.6562
10396,Bergen,,Norway,EU,PLDI,9,347.79
10396,Bergen,,Norway,EU,SPLASH,13,1861.5238
10396,Bergen,,Norway,EU,SPLASH,15,1751.2274
10396,Bergen,,Norway,EU,SPLASH,16,294.87
10396,Bergen,,Norway,EU,SPLASH,17,2054.1201
10397,Cambridge,MA,USA,NA,PLDI,16,1255.049
10398,Ames,IA,USA,NA,SPLASH,9,732.7035
10398,Ames,IA,USA,NA,SPLASH,10,730.9815
10398,Ames,IA,USA,NA,SPLASH,12,620.0821
10398,Ames,IA,USA,NA,SPLASH,13,377.2451
10398,Ames,IA,USA,NA,SPLASH,14,778.2597
10398,Ames,IA,USA,NA,SPLASH,15,381.0906
10399,San Jose,CA,USA,NA,PLDI,15,300.8043
10399,Santa Clara,CA,USA,NA,PLDI,16,213.9799
10400,Copenhagen,,Denmark,EU,ICFP,11,2557.0278
10400,Copenhagen,,Denmark,EU,ICFP,12,0.0
10400,Copenhagen,,Denmark,EU,ICFP,13,1732.6138
10400,Copenhagen,,Denmark,EU,ICFP,14,127.6938
10400,Copenhagen,,Denmark,EU,ICFP,15,2251.2687
10400,Copenhagen,,Denmark,EU,POPL,15,1885.7267
10401,Corvallis,OR,USA,NA,SPLASH,14,64.7157
10402,Hugo,MN,USA,NA,ICFP,11,2819.6643
10403,Brussels,,Belgium,EU,SPLASH,12,2594.5737
10404,Seattle,WA,USA,NA,PLDI,13,0.0
10405,Novi Sad,,Serbia,EU,SPLASH,16,445.4425
10406,Irvine,CA,USA,NA,SPLASH,10,375.2414
10406,Auburndale,MA,USA,NA,SPLASH,12,1206.8923
10407,Waterloo,ON,Canada,NA,SPLASH,13,352.0089
10408,Tranbjerg J,,Denmark,EU,SPLASH,15,1881.6106
10408,Aarhus N,,Denmark,EU,SPLASH,16,305.1004
10409,Cambridge,,United Kingdom,EU,ICFP,17,59.4436
10410,Valby,,Denmark,EU,ICFP,12,9.1214
10411,London,,United Kingdom,EU,SPLASH,14,2327.4643
10412,San Diego,CA,USA,NA,ICFP,15,627.7699
10412,San Diego,CA,USA,NA,POPL,14,0.0
10412,San Diego,CA,USA,NA,POPL,16,1105.5605
10413,Le Chesnay,,France,EU,ICFP,13,1623.8891
10413,Orsay,,France,EU,ICFP,17,233.7106
10413,Paris,,France,EU,POPL,12,1755.8954
10413,Le Chesnay,,France,EU,POPL,13,369.3061
10413,Orsay,,France,EU,POPL,15,2063.3311
10413,Orsay,,France,EU,POPL,17,11.8015
10414,Pittsburgh,PA,USA,NA,SPLASH,15,0.0
10415,Mountain View,CA,USA,NA,PLDI,16,219.118
10416,Bangalore,,India,AS,POPL,15,278.0807
10417,Chicago,IL,USA,NA,ICFP,15,943.9574
10418,Pilani,,India,AS,POPL,15,351.8858
10419,Paris,,France,EU,ICFP,12,339.6245
10419,Paris,,France,EU,POPL,13,365.8378
10420,Athens,,Greece,EU,PLDI,14,933.2502
10420,Athens,,Greece,EU,PLDI,16,3271.8168
10420,Athens,,Greece,EU,SPLASH,13,2590.6343
10421,Hamburg,,Germany,EU,ICFP,12,159.3703
10422,San Antonio,TX,USA,NA,SPLASH,14,913.5546
10422,San Antonio,TX,USA,NA,SPLASH,15,686.0785
10422,San Antonio,TX,USA,NA,SPLASH,17,1000.5375
10423,Montreal,QC,Canada,NA,SPLASH,9,1116.0542
10424,Proveysieux,,France,EU,ICFP,16,2885.5309
10425,Sunnyvale,CA,USA,NA,SPLASH,17,436.6573
10426,Redmond,WA,USA,NA,PLDI,13,9.7664
10426,Redmond,WA,USA,NA,PLDI,18,1119.1093
10426,Redmond,WA,USA,NA,POPL,9,1131.2201
10426,Redmond,WA,USA,NA,POPL,11,937.6315
10426,Redmond,WA,USA,NA,POPL,12,1119.1093
10426,Redmond,WA,USA,NA,POPL,13,2679.0478
10426,Redmond,WA,USA,NA,POPL,14,565.3839
10426,Redmond,WA,USA,NA,POPL,15,3657.9522
10426,Redmond,WA,USA,NA,POPL,16,1190.3183
10426,Redmond,WA,USA,NA,POPL,18,510.6916
10426,Redmond,WA,USA,NA,SPLASH,13,989.5215
10426,Redmond,WA,USA,NA,SPLASH,14,135.3112
10427,Indianapolis,IN,USA,NA,SPLASH,13,0.0
10428,Singapore,,Singapore,AS,PLDI,14,3211.466
10429,Talence,,France,EU,SPLASH,10,2601.8306
10429,Zurich,,Switzerland,EU,SPLASH,16,343.1624
10430,Salt Lake City,UT,USA,NA,ICFP,15,426.1408
10430,Boston,MA,USA,NA,ICFP,17,1525.2145
10430,Boston,MA,USA,NA,ICFP,18,551.4356
10430,Salt Lake City,UT,USA,NA,POPL,16,1000.6177
10431,Verona,,Italy,EU,PLDI,9,502.6718
10432,Cambridge,,United Kingdom,EU,POPL,9,1964.7234
10433,Pittsburgh,PA,USA,NA,ICFP,17,1735.4071
10433,Pittsburgh,PA,USA,NA,SPLASH,12,959.1169
10433,Pittsburgh,PA,USA,NA,SPLASH,13,295.6743
10433,Pittsburgh,PA,USA,NA,SPLASH,15,0.0
10434,Vancouver,BC,Canada,NA,ICFP,15,0.0
10434,Santiago,,Chile,SA,POPL,14,2582.2931
10435,Vancouver,BC,Canada,NA,SPLASH,16,2266.5371
10435,Vancouver,BC,Canada,NA,SPLASH,17,0.0
10436,Santiago,,Chile,SA,ICFP,14,3718.936
10437,Kharagpur,,India,AS,POPL,15,510.5202
10438,Urbana,IL,USA,NA,ICFP,18,132.5107
10439,Arlington,VA,USA,NA,ICFP,13,356.9861
10439,Boadilla del Monte,,Spain,EU,PLDI,9,478.0713
10439,Arlington,VA,USA,NA,PLDI,14,1640.6609
10439,Arlington,VA,USA,NA,PLDI,15,1110.3157
10439,Alexandria,VA,USA,NA,PLDI,18,114.958
10439,Madrid,,Spain,EU,POPL,9,1994.6303
10439,Madrid,,Spain,EU,POPL,12,1733.9644
10439,Boadilla del Monte,,Spain,EU,POPL,13,456.7076
10439,Arlington,VA,USA,NA,POPL,14,1206.5562
10439,Arlington,VA,USA,NA,POPL,15,3778.1638
10439,Arlington,VA,USA,NA,POPL,16,441.1233
10439,Alexandria,VA,USA,NA,POPL,18,1086.0979
10440,Calcutta,,India,AS,POPL,15,546.6906
10441,Bangalore,,India,AS,PLDI,16,4242.038
10441,Kharagpur,,India,AS,POPL,15,510.5202
10442,Santa Barbara,CA,USA,NA,PLDI,16,0.0
10443,Hong Kong,,China,AS,SPLASH,9,3278.331
10443,Vancouver,BC,Canada,NA,SPLASH,17,0.0
10444,Edinburgh,,United Kingdom,EU,POPL,12,1581.2906
10445,New York,NY,USA,NA,POPL,12,72.313
10446,Kanpur,,India,AS,POPL,15,370.0676
10447,Houston,TX,USA,NA,POPL,15,4243.3366
10447,Houston,TX,USA,NA,POPL,16,415.095
10448,Bedford,MA,USA,NA,PLDI,16,1261.3699
10449,Lubbock,TX,USA,NA,POPL,11,297.9732
10450,West Lafayette,IN,USA,NA,SPLASH,12,769.5562
10450,W. Lafayette,IN,USA,NA,SPLASH,13,420.0417
10451,Columbus,OH,USA,NA,POPL,16,446.4474
10451,Columbus,OH,USA,NA,POPL,18,1050.7134
10452,State College,PA,USA,NA,PLDI,18,137.8045
10452,Orlando,FL,USA,NA,SPLASH,12,944.0897
10453,Toronto,ON,Canada,NA,SPLASH,9,1110.7714
10453,Toronto,ON,Canada,NA,SPLASH,10,1109.0848
10453,Toronto,ON,Canada,NA,SPLASH,12,998.1685
10453,Toronto,ON,Canada,NA,SPLASH,13,395.9028
10454,Salt Lake City,UT,USA,NA,POPL,17,2399.4331
10455,Wien,,Austria,EU,POPL,13,426.1916
10456,Vienna,,Austria,EU,PLDI,14,523.4737
10457,Blacksburg,VA,USA,NA,SPLASH,13,320.2798
10458,Catania,,Italy,EU,POPL,13,298.4084
10459,Stockholm,,Sweden,EU,ICFP,18,2148.8829
10460,Montbonnot,,France,EU,POPL,9,2153.6343
10461,Gif sur Yvette,,France,EU,POPL,11,2410.4609
10462,Paris,,France,EU,ICFP,14,387.2931
10463,London,,United Kingdom,EU,POPL,14,2595.5568
10464,Cambridge,MA,USA,NA,POPL,15,3600.6829
10465,Bamberg,,Germany,EU,ICFP,16,2695.9757
10466,Brooklyn,NY,USA,NA,PLDI,17,1813.8538
10467,San Jose,CA,USA,NA,PLDI,16,211.6152
10468,Santa Clara,CA,USA,NA,PLDI,15,300.1521
10469,Issaquah,WA,USA,NA,SPLASH,17,115.6093
10470,Caparica,,Portugal,EU,SPLASH,12,2569.4917
10471,Caparica,,Portugal,EU,SPLASH,17,2440.2526
10472,Mumbai,,India,AS,POPL,17,2059.9561
10473,New York,NY,USA,NA,POPL,9,379.2491
10474,Kiel,,Germany,EU,POPL,18,2653.1282
10475,Oakland,CA,USA,NA,SPLASH,15,1199.0963
10475,Oakland,CA,USA,NA,SPLASH,16,2578.8033
10476,Reno,NV,USA,NA,SPLASH,17,366.8797
10477,San Francisco,CA,USA,NA,ICFP,16,2536.0585
10477,San Francisco,CA,USA,NA,ICFP,17,2514.0549
10478,Amherst,MA,USA,NA,PLDI,15,1167.0541
10478,Amherst,MA,USA,NA,PLDI,16,1221.0022
10478,Amherst,MA,USA,NA,POPL,14,1185.4591
10478,Amherst,MA,USA,NA,POPL,16,614.8054
10478,Amherst,MA,USA,NA,SPLASH,12,1172.5867
10478,Amherst,MA,USA,NA,SPLASH,14,1167.0541
10478,Amherst,MA,USA,NA,SPLASH,15,368.1242
10478,Amherst,MA,USA,NA,SPLASH,16,1662.59
10478,Williamstown,MA,USA,NA,SPLASH,17,1133.7828
10479,London,,United Kingdom,EU,POPL,13,474.3793
10479,London,,United Kingdom,EU,SPLASH,12,2508.5204
10480,Lake Mary,FL,USA,NA,SPLASH,9,1090.0068
10480,Lake Mary,FL,USA,NA,SPLASH,10,1088.4959
10480,Lake Mary,FL,USA,NA,SPLASH,12,943.8601
10481,Cambridge,MA,USA,NA,POPL,16,636.9363
10482,Glasgow,,United Kingdom,EU,SPLASH,16,397.0009
10483,Manchester,,United Kingdom,EU,PLDI,14,159.0215
10484,London,,United Kingdom,EU,PLDI,14,297.7787
10484,London,,United Kingdom,EU,PLDI,15,2327.4643
10484,London,,United Kingdom,EU,PLDI,17,375.7684
10484,London,,United Kingdom,EU,SPLASH,13,1889.5054
10484,London,,United Kingdom,EU,SPLASH,17,2232.0541
10485,Malden,MA,USA,NA,PLDI,18,245.146
10486,Claremont,CA,USA,NA,PLDI,16,103.5028
10487,Mountain View,CA,USA,NA,PLDI,16,219.118
10488,Kanata,ON,Canada,NA,SPLASH,15,203.522
10489,W. Lafayette,IN,USA,NA,SPLASH,13,420.0417
10490,Burnaby,BC,Canada,NA,ICFP,15,6.8415
10491,Blacksburg,VA,USA,NA,SPLASH,13,320.2798
10491,Blacksburg,VA,USA,NA,SPLASH,14,1191.1599
10491,Blacksburg,VA,USA,NA,SPLASH,15,199.6772
10492,Praha,,Czech Republic,EU,POPL,16,2397.4535
10493,Champaign,IL,USA,NA,PLDI,16,939.0582
10493,Urbana,IL,USA,NA,PLDI,18,367.2159
10494,Tucson,AZ,USA,NA,SPLASH,17,708.6936
10495,Owego,NY,USA,NA,SPLASH,14,1086.4216
10496,Madrid,,Spain,EU,ICFP,17,420.5161
10496,Madrid,,Spain,EU,POPL,9,1994.6303
10496,Madrid,,Spain,EU,POPL,12,1733.9644
10496,Pozuelo De Alarcon,,Spain,EU,POPL,17,348.2083
10497,Aachen,,Germany,EU,SPLASH,16,109.249
10498,Cotignola,,Italy,EU,SPLASH,9,2798.1165
10499,Ottawa,ON,Canada,NA,PLDI,16,1144.8118
10500,San Jose,CA,USA,NA,SPLASH,9,169.1373
10501,Vancouver,BC,Canada,NA,ICFP,15,0.0
10502,Bethesda,MD,USA,NA,PLDI,13,1096.766
10502,Bethesda,MD,USA,NA,PLDI,14,1638.2754
10503,Vancouver,BC,Canada,NA,ICFP,15,0.0
10504,Boulogne-Billancourt,,France,EU,ICFP,12,341.7682
10504,Boulogne-Billancourt,,France,EU,ICFP,14,389.1458
10505,St Andrews,,United Kingdom,EU,ICFP,17,289.9945
10506,Tel Aviv,,Israel,AS,SPLASH,10,3420.4373
10507,Mumbai,,India,AS,POPL,15,0.0
10508,Jackson,MS,USA,NA,SPLASH,17,1094.721
10509,San Francisco,CA,USA,NA,SPLASH,9,166.5994
10510,Orlando,FL,USA,NA,SPLASH,9,1091.9691
10511,London,,United Kingdom,EU,ICFP,13,1549.5184
10512,Niterói,,Brazil,SA,SPLASH,13,2422.0518
10513,Stanford,CA,USA,NA,PLDI,17,2820.8863
10513,Elmsford,NY,USA,NA,PLDI,18,93.1931
10513,Stanford,CA,USA,NA,POPL,15,3978.916
10513,Stanford,CA,USA,NA,SPLASH,15,1200.6653
10514,Salt Lake City,UT,USA,NA,SPLASH,13,720.8779
10514,Salt Lake City,UT,USA,NA,SPLASH,14,337.7798
10515,Ithaca,NY,USA,NA,POPL,12,166.1209
10515,Ithaca,NY,USA,NA,SPLASH,17,1201.3002
10516,Orlando,FL,USA,NA,SPLASH,9,1091.9691
10516,Arlington,VA,USA,NA,SPLASH,15,168.61
10517,San Francisco,CA,USA,NA,ICFP,13,1275.1322
10518,Hartsville,SC,USA,NA,SPLASH,14,1112.2338
10519,Indianapolis,IN,USA,NA,SPLASH,13,0.0
10520,Austin,TX,USA,NA,SPLASH,13,491.9896
10521,Noida,,India,AS,POPL,13,1743.1222
10522,Hoboken,NJ,USA,NA,ICFP,18,463.5904
10523,Redmond,WA,USA,NA,SPLASH,9,304.9203
10524,Ontario,ON,Canada,NA,POPL,16,591.3708
10525,Cambridge,,United Kingdom,EU,POPL,11,2321.6811
10525,Cambridge,,United Kingdom,EU,POPL,12,1675.0814
10525,Cambridge,,United Kingdom,EU,POPL,13,488.2481
10525,Canterbury,,United Kingdom,EU,POPL,16,2123.3083
